ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
91505-2831,BURBANK    ,2480011026,2016,2530,2480-011-026,822 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1953,1953,2000,0,0,0,20070330,339529.0,2007,169762.0,2007,509291.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,509291.0,0.0,509291.0, ,24,24632,TRACT # 7897 SE 25 FT EX OF ALLEY OF LOT   41,822, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480011026,34.16537646,-118.34543292,"HOLLYWOOD WAY
(34.16537646, -118.34543292)"
91505-2813,BURBANK    ,2480011027,2016,2530,2480-011-027,844 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1900,Commercial,Professional Building, ,One Story,1,1983,1983,6450,0,0,1,20130719,1035534.0,2014,693807.0,2014,1729341.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1729341.0,0.0,1729341.0, ,24,24632,*TR=7897*(EX OF ALLEY) LOT 31 AND NW 25 FT (EX OF ALLEY) OF LOT   33,844, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480011027,34.16601408,-118.34574231,"HOLLYWOOD WAY
(34.16601408, -118.34574231)"
91505-2813,BURBANK    ,2480011028,2016,2530,2480-011-028,850 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1700,Commercial,Office Building, ,One Story,1,1948,1948,3000,0,0,0,20061101,792238.0,2007,362163.0,2007,1154401.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1154401.0,0.0,1154401.0, ,24,24632,TR=7897 SE 25 FT EX OF ALLEY OF LOT 27 AND NW 25 FT EX OF ALLEY OF LOT 29,850, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480011028,34.16623558,-118.34584872,"HOLLYWOOD WAY
(34.16623558, -118.34584872)"
91505-2809,BURBANK    ,2480012001,2016,2530,2480-012-001,856 N SCREENLAND DR  BURBANK CA  91505,R-I,0300,Residential,Three Units (Any Combination),4 Stories or Less, ,2,1949,1958,2281,4,3,3,20031106,211240.0,1993,203428.0,1993,414668.0,0.0,0.0,0.0,0.0,380.0,0.0,Y,415048.0,0.0,415048.0, ,3,3414,TRACT # 7977 LOT   85,856, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480012001,34.16596473,-118.34688954,"SCREENLAND DR
(34.16596473, -118.34688954)"
91505-2814,BURBANK    ,2480012002,2016,2530,2480-012-002,855 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1962,1962,2750,0,0,0,20100520,501586.0,2010,409992.0,2010,911578.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,911578.0,0.0,911578.0, ,24,24632,TRACT NO 7977 EX OF ALLEY LOT   86,855, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012002,34.16610488,-118.34646454,"HOLLYWOOD WAY
(34.16610488, -118.34646454)"
91505-2811,BURBANK    ,2480012003,2016,2530,2480-012-003,902 N SCREENLAND DR  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1939,1943,1109,2,2,1,20091125,423077.0,2010,105766.0,2010,528843.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,528843.0,7000.0,521843.0, ,3,3183,TRACT # 7977 LOT   87,902, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480012003,34.1660918,-118.34695078,"SCREENLAND DR
(34.16609180, -118.34695078)"
91505-2816,BURBANK    ,2480012004,2016,2530,2480-012-004,905 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,2700,Commercial,Parking Lot (Commercial Use Property),Lots - Patron or Employee,One Story,1,1959,1959,0,0,0,0,20010226,45962.0,1977,1967.0,1977,47929.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,47929.0,0.0,47929.0, ,24,24632,TRACT # 7977 EX OF ALLEY LOT   88,905, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012004,34.16623214,-118.34652573,"HOLLYWOOD WAY
(34.16623214, -118.34652573)"
91505-2811,BURBANK    ,2480012005,2016,2530,2480-012-005,908 N SCREENLAND DR  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1948,1952,1144,3,2,1,20100628,45362.0,1977,46570.0,1977,91932.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,91932.0,0.0,91932.0, ,3,3183,TRACT # 7977 LOT   89,908, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480012005,34.16621839,-118.34701207,"SCREENLAND DR
(34.16621839, -118.34701207)"
91505-2816,BURBANK    ,2480012006,2016,2530,2480-012-006,905 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1955,1966,4750,0,0,0,20010226,45061.0,1978,104980.0,1978,150041.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,150041.0,0.0,150041.0, ,24,24632,TRACT # 7977 EX OF ALLEY LOT   90,905, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012006,34.16635944,-118.34658662,"HOLLYWOOD WAY
(34.16635944, -118.34658662)"
91505-2811,BURBANK    ,2480012007,2016,2530,2480-012-007,910 N SCREENLAND DR  BURBANK CA  91505,R-I,0300,Residential,Three Units (Any Combination),4 Stories or Less, ,2,1940,1955,2896,5,3,3,20150330,578692.0,2015,395947.0,2015,974639.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,974639.0,0.0,974639.0, ,3,3414,TRACT # 7977 LOT   91,910, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480012007,34.16634791,-118.34707288,"SCREENLAND DR
(34.16634791, -118.34707288)"
91505-2816,BURBANK    ,2480012008,2016,2530,2480-012-008,909 N HOLLYWOOD WAY  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,2,1938,1954,1342,2,2,2,20020122,175952.0,2002,143507.0,2002,319459.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,319459.0,0.0,319459.0, ,3,3414,TRACT # 7977 EX OF ALLEY LOT   92,909, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012008,34.16648791,-118.34664952,"HOLLYWOOD WAY
(34.16648791, -118.34664952)"
91505-2811,BURBANK    ,2480012009,2016,2530,2480-012-009,914 N SCREENLAND DR  BURBANK CA  91505,R-I,0300,Residential,Three Units (Any Combination),4 Stories or Less, ,2,1948,1969,2945,4,5,3,20150330,578692.0,2015,395947.0,2015,974639.0,0.0,0.0,0.0,0.0,200.0,0.0,Y,974839.0,0.0,974839.0, ,3,3414,TRACT # 7977 LOT   93,914, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480012009,34.16647502,-118.34713506,"SCREENLAND DR
(34.16647502, -118.34713506)"
91505-2811,BURBANK    ,2480012011,2016,2530,2480-012-011,918 N SCREENLAND DR  BURBANK CA  91505,R-I,0200,Residential,"Double, Duplex, or Two Units",4 Stories or Less, ,2,1946,1960,2333,5,2,2,20080729,25865.0,1975,58378.0,1975,84243.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,84243.0,0.0,84243.0, ,3,3414,TRACT # 7977 LOT   95,918, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480012011,34.16660261,-118.34719517,"SCREENLAND DR
(34.16660261, -118.34719517)"
91505-2816,BURBANK    ,2480012013,2016,2530,2480-012-013,921 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1947,1947,2500,0,0,0,20090304,424248.0,2009,228441.0,2009,652689.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,652689.0,0.0,652689.0, ,24,24632,TRACT # 7977 NW 25 FT EX OF ALLEY OF LOT   96,921, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012013,34.16677353,-118.34678899,"HOLLYWOOD WAY
(34.16677353, -118.34678899)"
91505-2811,BURBANK    ,2480012014,2016,2530,2480-012-014,922 N SCREENLAND DR  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1940,1941,1038,3,1,1,20111118,31038.0,1975,24416.0,1975,55454.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,55454.0,0.0,55454.0, ,3,3183,TRACT # 7977 LOT   97,922, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480012014,34.16673108,-118.34725914,"SCREENLAND DR
(34.16673108, -118.34725914)"
91505-2800,BURBANK    ,2480012015,2016,2530,2480-012-015,926 N SCREENLAND DR  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,2,1938,1965,5069,9,8,4,20120724,847794.0,2005,447446.0,2005,1295240.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,1295240.0,7000.0,1288240.0, ,3,3414,TRACT # 7977 LOT   99,926, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480012015,34.16685843,-118.34731863,"SCREENLAND DR
(34.16685843, -118.34731863)"
91505-2816,BURBANK    ,2480012016,2016,2530,2480-012-016,923 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1952,1952,4990,0,0,0,20150730,1600000.0,2016,460000.0,2016,2060000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,2060000.0,0.0,2060000.0, ,24,24632,TRACT NO 7977   (EX OF ST AND ALLEY) LOT 98 AND SE 25 FT (EX OF ST AND ALLEY) OF LOT  100,923, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012016,34.16689552,-118.34686345,"HOLLYWOOD WAY
(34.16689552, -118.34686345)"
91505-2816,BURBANK    ,2480012018,2016,2530,2480-012-018,929 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1950,1950,3500,0,0,0,19840319,45123.0,1975,176376.0,1975,221499.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,221499.0,0.0,221499.0, ,24,24632,TRACT NO 7977   NW 25 FT (EX OF ALLEY) OF LOT 100 AND SE 25 FT (EX OF ALLEY) OF LOT  102,929, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012018,34.16705813,-118.34692254,"HOLLYWOOD WAY
(34.16705813, -118.34692254)"
91505-2816,BURBANK    ,2480012023,2016,2530,2480-012-023,919 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,3500,Industrial,"Motion Picture, Radio and Television Industry",Studio,One Story,1,1948,1960,6850,0,0,0,20060926,1018594.0,2007,735650.0,2007,1754244.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1754244.0,0.0,1754244.0, ,24,24831,TRACT NO. 7977   (EX OF ALLEY) LOT 94 AND SE 25 FT (EX OF ALLEY) OF LOT   96,919, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012023,34.16664678,-118.34672556,"HOLLYWOOD WAY
(34.16664678, -118.34672556)"
91505-2816,BURBANK    ,2480012024,2016,2530,2480-012-024,935 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,2700,Commercial,Parking Lot (Commercial Use Property),Lots - Patron or Employee,One Story,1,1998,1998,0,0,0,0,20110408,389613.0,2011,10821.0,2011,400434.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,400434.0,0.0,400434.0, ,24,24632,TR=7977 EX OF ALLEY LOT 101,935, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012024,34.16698209,-118.34738425,"HOLLYWOOD WAY
(34.16698209, -118.34738425)"
91505-2816,BURBANK    ,2480012025,2016,2530,2480-012-025,935 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,2700,Commercial,Parking Lot (Commercial Use Property),Lots - Patron or Employee,One Story,1,1998,1998,0,0,0,0,20110408,162338.0,2011,10821.0,2011,173159.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,173159.0,0.0,173159.0, ,24,24632,TR=7977 NW 25 FT EX OF ST AND ALLEY LOT 102,935, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012025,34.16714925,-118.34698365,"HOLLYWOOD WAY
(34.16714925, -118.34698365)"
91505-2816,BURBANK    ,2480012026,2016,2530,2480-012-026,935 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,2700,Commercial,Parking Lot (Commercial Use Property),Lots - Patron or Employee,One Story,1,1998,1998,0,0,0,0,20110408,389613.0,2011,10821.0,2011,400434.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,400434.0,0.0,400434.0, ,24,24632,TR=7977 EX OF ALLEYS LOT 103,935, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012026,34.16710279,-118.34744195,"HOLLYWOOD WAY
(34.16710279, -118.34744195)"
91505-2816,BURBANK    ,2480012027,2016,2530,2480-012-027,935 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,2700,Commercial,Parking Lot (Commercial Use Property),Lots - Patron or Employee,One Story,1,1998,1998,378,0,0,0,20110408,270564.0,2011,10821.0,2011,281385.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,281385.0,0.0,281385.0, ,24,24632,TR=7977 EX OF ALLEYS AND ST LOT 104,935, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012027,34.16724,-118.34702483,"HOLLYWOOD WAY
(34.16724000, -118.34702483)"
91505-2816,BURBANK    ,2480012028,2016,2530,2480-012-028,935 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1998,1998,13998,0,0,0,20110408,1893955.0,2011,1287890.0,2011,3181845.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,3181845.0,0.0,3181845.0, ,24,24632,TR=7977 EX OF ST LOTS 105 THRU 111 AND EX OF STS LOT 112,935, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480012028,34.16743199,-118.34737997,"HOLLYWOOD WAY
(34.16743199, -118.34737997)"
91505-3101,BURBANK    ,2480013001,2016,2530,2480-013-001,3721 W CLARK AVE  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1941,1941,1140,2,1,1,20130822,429953.0,2014,107487.0,2014,537440.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,537440.0,0.0,537440.0, ,3,3183,TRACT # 7977 LOT   57,3721, ,W,CLARK AVE, ,BURBANK CA,91505.0,20162480013001,34.16439365,-118.34626606,"CLARK AVE
(34.16439365, -118.34626606)"
91505-3101,BURBANK    ,2480013002,2016,2530,2480-013-002,3717 W CLARK AVE  BURBANK CA  91505,SFR,0103,Residential,Single Family Residence, ,Pool and Misc.,1,1949,1951,1194,2,2,1,20060622,529869.0,2005,63361.0,2005,593230.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,593230.0,0.0,593230.0, ,3,3183,TRACT NO 7977 EX T/L EASE LOTS 58 AND LOT   59,3717, ,W,CLARK AVE, ,BURBANK CA,91505.0,20162480013002,34.16442824,-118.34610473,"CLARK AVE
(34.16442824, -118.34610473)"
91505-3101,BURBANK    ,2480013003,2016,2530,2480-013-003,3711 W CLARK AVE  BURBANK CA  91505,C/I,1210,Commercial,Store Combination,Store and Residential Combination,One Story,1,1948,1948,910,0,0,0,20040427,303809.0,2000,58419.0,2000,362228.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,362228.0,0.0,362228.0, ,24,24632,TRACT NO 7977 EX T/L EASE LOTS 60 AND LOT   61,3711, ,W,CLARK AVE, ,BURBANK CA,91505.0,20162480013003,34.16438439,-118.34593512,"CLARK AVE
(34.16438439, -118.34593512)"
91505-2809,BURBANK    ,2480013005,2016,2530,2480-013-005,814 N SCREENLAND DR  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1948,1960,1361,3,3,1,20051130,488658.0,2005,97728.0,2005,586386.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,586386.0,7000.0,579386.0, ,3,3183,TRACT NO 7977 EX T/L EASE LOT   65,814, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480013005,34.16466021,-118.34639083,"SCREENLAND DR
(34.16466021, -118.34639083)"
91505-2814,BURBANK    ,2480013008,2016,2530,2480-013-008,821 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1700,Commercial,Office Building, ,One Story,1,1945,1945,1200,0,0,0,19790215,71154.0,1979,27339.0,1979,98493.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,98493.0,0.0,98493.0, ,24,24632,TRACT NO 7977 EX OF ALLEY AND EX T/L EASE LOT   70,821, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480013008,34.16510085,-118.34593149999999,"HOLLYWOOD WAY
(34.16510085, -118.34593150)"
91505-2814,BURBANK    ,2480013009,2016,2530,2480-013-009,825 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,2600,Commercial,"Auto, Recreation Equipment, Construction Equipment Sales and Service",Auto Body Repair Shop,One Story,1,1946,1946,1654,0,0,0,19990827,20066.0,1975,23942.0,1975,44008.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,44008.0,0.0,44008.0, ,24,24632,TRACT NO 7977 SE 25 FT EX OF ALLEY AND EX T/L EASE OF LOT   72,825, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480013009,34.16518319,-118.34600523,"HOLLYWOOD WAY
(34.16518319, -118.34600523)"
91505-2814,BURBANK    ,2480013010,2016,2530,2480-013-010,831 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,2,1952,1982,3460,0,0,1,19960531,252331.0,1986,126154.0,1986,378485.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,378485.0,0.0,378485.0, ,24,24632,TRACT NO 7977   NW 25 FT (EX OF ALLEY) AND (EX T/L EASE) OF LOT 72 AND (EX OF ALLEY) LOT   74,831, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480013010,34.16530567,-118.34607948,"HOLLYWOOD WAY
(34.16530567, -118.34607948)"
91505-2809,BURBANK    ,2480013011,2016,2530,2480-013-011,836 N SCREENLAND DR  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1953,1958,780,2,1,1,20021212,225113.0,2003,108947.0,2003,334060.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,334060.0,0.0,334060.0, ,3,3183,TRACT NO 7977 EX T/L EASE LOTS 73 AND LOT   75,836, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480013011,34.16536293,-118.34642778,"SCREENLAND DR
(34.16536293, -118.34642778)"
91505-2814,BURBANK    ,2480013012,2016,2530,2480-013-012,833 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1952,1952,4750,0,0,0,20140910,578692.0,2015,335032.0,2015,913724.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,913724.0,0.0,913724.0, ,24,24632,TRACT NO 7977   (EX OF ST AND ALLEY) LOT   76,833, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480013012,34.16545727,-118.34617934,"HOLLYWOOD WAY
(34.16545727, -118.34617934)"
91505-2809,BURBANK    ,2480013013,2016,2530,2480-013-013,840 N SCREENLAND DR  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1949,1955,1536,3,3,1,19970722,15301.0,1975,63705.0,1975,79006.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,79006.0,7000.0,72006.0, ,3,3183,TRACT NO 7977 EX T/L EASE LOT   77,840, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480013013,34.16549259,-118.34654442,"SCREENLAND DR
(34.16549259, -118.34654442)"
91505-2809,BURBANK    ,2480013015,2016,2530,2480-013-015,842 N SCREENLAND DR  BURBANK CA  91505,R-I,0300,Residential,Three Units (Any Combination),4 Stories or Less, ,1,1965,1970,2800,6,3,3,19880314,140000.0,1984,192507.0,1984,332507.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,332507.0,0.0,332507.0, ,3,3414,TRACT NO 7977 EX T/L EASE LOT   79,842, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480013015,34.16560368,-118.34664361,"SCREENLAND DR
(34.16560368, -118.34664361)"
91505-2809,BURBANK    ,2480013016,2016,2530,2480-013-016,850 N SCREENLAND DR  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1939,1939,788,2,1,1,20140602,393502.0,2014,98375.0,2014,491877.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,491877.0,0.0,491877.0, ,3,3183,TRACT NO 7977 EX T/L EASE LOT   81,850, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480013016,34.16571596,-118.34674631,"SCREENLAND DR
(34.16571596, -118.34674631)"
91505-2809,BURBANK    ,2480013017,2016,2530,2480-013-017,852 N SCREENLAND DR  BURBANK CA  91505,SFR,0100,Residential,Single Family Residence, , ,1,1939,1939,788,2,1,1,20151102,447200.0,2016,111800.0,2016,559000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,559000.0,0.0,559000.0, ,3,3183,TRACT # 7977 LOT   83,852, ,N,SCREENLAND DR, ,BURBANK CA,91505.0,20162480013017,34.16583557,-118.34682596,"SCREENLAND DR
(34.16583557, -118.34682596)"
91505-2814,BURBANK    ,2480013019,2016,2530,2480-013-019,851 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1700,Commercial,Office Building, ,One Story,1,1980,1980,1525,0,0,1,19880801,139489.0,1989,201313.0,1989,340802.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,340802.0,0.0,340802.0, ,24,24632,TRACT # 7977 NW 25 FT EX OF ALLEY OF LOT   84,851, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480013019,34.16600612,-118.34641704,"HOLLYWOOD WAY
(34.16600612, -118.34641704)"
91505-2814,BURBANK    ,2480013022,2016,2530,2480-013-022,817 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1100,Commercial,Store, ,One Story,1,1948,1948,2370,0,0,0,20151123,994945.0,2015,243660.0,2015,1238605.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1238605.0,0.0,1238605.0, ,24,24632,*TR=7977*(EX OF ST AND ALLEY) AND (EX T/L EASE) LOTS 66 AND LOT   68,817, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480013022,34.16495532,-118.34582027,"HOLLYWOOD WAY
(34.16495532, -118.34582027)"
91505-2843,BURBANK    ,2480013023,2016,2530,2480-013-023,847 N HOLLYWOOD WAY  BURBANK CA  91505,C/I,1700,Commercial,Office Building, ,One Story,1,1981,1981,15541,0,0,0,19920102,379293.0,1980,1758014.0,1982,2137307.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,2137307.0,0.0,2137307.0, ,24,24632,*FOR DESC SEE ASSESSOR'S MAPS,847, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480013023,34.16574224,-118.34631688,"HOLLYWOOD WAY
(34.16574224, -118.34631688)"
 ,BURBANK    ,2480013277,2016,2532,2480-013-277,,VAC,890V,Miscellaneous,Dump Site, , ,0,0,0,0,0,0,0,19740611,57768.0,1978,0.0,1978,57768.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,57768.0,0.0,57768.0,Public Entity (Green Code),22,22811,*TR=7977*LOTS 69 AND LOT   71,0, , , , , ,,20162480013277,34.16500666,-118.34642659,"(34.16500666, -118.34642659)"
 ,BURBANK    ,2480013279,2016,2530,2480-013-279,,VAC,880V,Miscellaneous,Government Owned Property, , ,0,0,0,0,0,0,0,19830125,277819.0,1983,0.0,1983,277819.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,277819.0,0.0,277819.0,Public Entity (Green Code),22,22811,"*TR=7977*T/L EASE (PER OR 1179-373) THROUGH LOTS 58, 59, 60, 61, 65, 66, 68, 70,72, 73, 75, 77, 79 AND LOT   81",0, , , , , ,,20162480013279,34.16504305,-118.34634669,"(34.16504305, -118.34634669)"
 ,BURBANK    ,2480013900,2016,2530,2480-013-900,,OTH,8500,Miscellaneous,Rights of Way, , ,0,0,0,0,0,0,0,19680000,0.0,1975,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,Public (non-taxable government-owned),24,24831,TRACT NO 7977 LOT   67,0, , , , , ,,20162480013900,34.16482056,-118.34633861,"(34.16482056, -118.34633861)"
91505-2951,BURBANK    ,2480014001,2016,2530,2480-014-001,755 N WHITNALL HWY  BURBANK CA  91505,OTH,7200,Institutional,School (Private), ,One Story,2,1955,1964,13340,0,0,0,19901116,178707.0,1975,485230.0,1975,663937.0,0.0,370283.0,0.0,0.0,9200.0,0.0,Y,673137.0,370283.0,302854.0, ,24,24632,"TRACT NO 10080 LOTS 1,2,3,4 AND LOT    5",755, ,N,WHITNALL HWY, ,BURBANK CA,91505.0,20162480014001,34.16392979,-118.34580549,"WHITNALL HWY
(34.16392979, -118.34580549)"
91505-2951,BURBANK    ,2480014002,2016,2530,2480-014-002,747 N WHITNALL HWY  BURBANK CA  91505,OTH,7100,Institutional,Church, ,One Story,1,1947,1947,4850,0,0,0,19901116,51641.0,1979,91818.0,1979,143459.0,0.0,127344.0,0.0,0.0,0.0,0.0,Y,143459.0,127344.0,16115.0, ,24,24632,TRACT NO 10080 LOTS 6 AND LOT    7,747, ,N,WHITNALL HWY, ,BURBANK CA,91505.0,20162480014002,34.16374101,-118.34544849,"WHITNALL HWY
(34.16374101, -118.34544849)"
91505-2951,BURBANK    ,2480014003,2016,2530,2480-014-003,745 N WHITNALL HWY  BURBANK CA  91505,C/I,1700,Commercial,Office Building, ,One Story,1,1947,1950,2144,0,0,0,20100111,432373.0,2004,102084.0,2004,534457.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,534457.0,0.0,534457.0, ,24,24632,TRACT NO 10080 LOT    8,745, ,N,WHITNALL HWY, ,BURBANK CA,91505.0,20162480014003,34.16367519,-118.34535382,"WHITNALL HWY
(34.16367519, -118.34535382)"
91505-3183,BURBANK    ,2480014004,2016,2530,2480-014-004,"731 N HOLLYWOOD WAY, NO 103  BURBANK CA  91505",C/I,1700,Commercial,Office Building, ,One Story,1,1991,1991,6614,0,0,6,20131002,724874.0,2014,1035534.0,2014,1760408.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,1760408.0,0.0,1760408.0, ,24,24632,TRACT NO 10080 LOT    9,731, ,N,HOLLYWOOD WAY,NO 103,BURBANK CA,91505.0,20162480014004,34.16363539,-118.34525194,"HOLLYWOOD WAY
(34.16363539, -118.34525194)"
91505-3127,BURBANK    ,2480014006,2016,2530,2480-014-006,721 N HOLLYWOOD WAY  BURBANK CA  91505,R-I,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,2,1939,1959,2276,3,2,4,20060728,793200.0,2007,176800.0,2007,970000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,970000.0,0.0,970000.0, ,3,3414,TRACT NO 10080 LOTS 12 AND LOT   13,721, ,N,HOLLYWOOD WAY, ,BURBANK CA,91505.0,20162480014006,34.16337896,-118.34516737,"HOLLYWOOD WAY
(34.16337896, -118.34516737)"
